filing_year,ein,plan_num,plan_name,sponsor_name,sponsor_city,sponsor_state,sponsor_zip,type_plan_entity,type_pension_bnft,is_esop,is_ksop,total_participants,active_participants,total_assets,total_liabilities,employer_contributions,participant_contributions,benefits_paid,net_income,employer_securities,naics_code,industry_sector,plan_eff_date
2014,43169205,2,"TATA & HOWARD, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Tata & Howard, Inc.",Marlborough,MA,1752,2,,1,0,57,49,459001.0,416057.0,36866.0,,,42944.0,,541330,Professional & Technical Services,2014-01-01
2014,43175021,2,"BOSTON BRACE INTERNATIONAL, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Boston Brace International, Inc.",Avon,MA,2322,2,,1,0,145,130,863683.0,497192.0,263287.0,,0.0,366491.0,655018.0,339110,Manufacturing,2014-01-01
2014,43223296,2,"OEM CONNECT, LTD EMPLOYEE STOCK OWNERSHIP PLAN","Oem Connect, Ltd",North Reading,MA,1864,2,,1,0,29,27,3932763.0,935529.0,331406.0,,,1248607.0,,322200,Manufacturing,2010-01-01
2014,43247749,3,DIAMOND ANTENNA AND MICROWAVE CORPORATION EMPLOYEE STOCK OWNERSHIP PLAN,Diamond Antenna And Microwave Corporation,Littleton,MA,1460,2,,1,0,75,54,1521510.0,0.0,38107.0,0.0,38107.0,-1292961.0,,335900,Manufacturing,2008-09-01
2014,43258366,2,SPEC EMPLOYEE STOCK OWNERSHIP PLAN,Spec,Burlington,MA,1803,2,,1,0,28,21,3114725.0,358612.0,63685.0,,4829.0,1120765.0,,541330,Professional & Technical Services,2010-01-01
2014,43297570,2,"EXPERT LASER SERVICES, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Expert Laser Services, Inc.",Southbridge,MA,1550,2,,1,0,45,26,208001.0,0.0,,,64558.0,-160219.0,,,,2005-01-01
2014,43312097,9,HAMPDEN BANK EMPLOYEE STOCK OWNERSHIP PLAN & TRUST,Hampden Bank,Pittsfield,MA,12021308,2,,1,0,107,97,12282834.0,3881916.0,657015.0,0.0,220500.0,2988107.0,,522120,Finance & Insurance,2007-01-01
2014,43347358,3,"NEVO TECHNOLOGIES, INC EMPLOYEE STOCK OWNERSHIP PLAN","Nevo Technologies, Inc",Cambridge,MA,2138,2,,1,0,16,11,9610000.0,7511385.0,421485.0,,,566771.0,,541511,Professional & Technical Services,2009-01-01
2014,43401502,2,"CARNEY, SANDOE & ASSOCIATES EMPLOYEE STOCK OWNERSHIP PLAN","Carney, Sandoe & Associates",Boston,MA,2108,2,,1,0,28,25,9115000.0,8253082.0,10000.0,,,5806321.0,,561300,Administrative & Waste Services,2013-01-01
2014,43402944,3,"BROOKLINE BANCORP, INC EMPLOYEE STOCK OWNERSHIP PLAN","Brookline Bancorp, Inc",Boston,MA,2117,2,,1,0,640,561,10194233.0,2001914.0,363409.0,,462037.0,500024.0,9887373.0,522110,Finance & Insurance,1997-11-01
2014,43520315,2,"INTERACTION ASSOCIATES, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Interaction Associates, Inc.",Boston,MA,2210,2,,1,0,84,50,1962268.0,1788344.0,345682.0,,71195.0,-1399197.0,,,,2009-01-01
2014,43537120,2,INFOSCITEX CORPORATION EMPLOYEE STOCK OWNERSHIP PL,Infoscitex Corporation,Littleton,MA,14602022,2,,1,0,22,0,85801.0,104.0,,,46415.0,-46415.0,,,,2007-01-01
2014,43577380,1,"LA CAPRA ASSOCIATES, INC. EMPLOYEE STOCK OWNERSHIP PLAN","La Capra Associates, Inc.",Boston,MA,2108,2,,1,0,31,21,1541310.0,150821.0,270063.0,,219592.0,409717.0,,541990,Professional & Technical Services,2001-08-29
2014,455603992,2,"SHIFT COMMUNICATIONS, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Shift Communications, Inc.",Newton,MA,2458,2,,1,0,67,62,3440359.0,833333.0,354550.0,,3862.0,704663.0,,,,2012-07-26
2014,461793579,2,"CHARLES RIVER ANALYTICS, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Charles River Analytics, Inc.",Cambridge,MA,2138,2,,1,0,111,123,15300000.0,15570000.0,1548696.0,,,5665000.0,,,,2012-10-01
2014,471008886,2,"CREATIVE FINANCIAL STAFFING, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Creative Financial Staffing, Inc.",Boston,MA,2108,2,,1,0,561,561,9070000.0,1239831.0,217185.0,,0.0,7830169.0,9070000.0,561300,Administrative & Waste Services,2014-07-28
2014,471084653,2,"MIS TRAINING INSTITUTE HOLDINGS, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Mis Training Institute Holdings, Inc.",Southboro,MA,1772,2,,1,0,31,30,4930.0,22859.0,2500.0,,,-17929.0,,,,2014-01-01
2014,521405842,3,"CENTRA TECHNOLOGY, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Centra Technology, Inc.",Burlington,MA,1803,2,,1,0,455,323,13487866.0,507.0,38817.0,,1743519.0,-1330010.0,12704153.0,541330,Professional & Technical Services,2005-01-01
2014,731627673,3,"EMPLOYEE STOCK OWNERSHIP PLAN OF WESTFIELD FINANCIAL, INC.","Westfield Financial, Inc.",Westfield,MA,10852923,2,,1,0,209,166,15095549.0,8821958.0,952986.0,0.0,252994.0,129067.0,13649479.0,522120,Finance & Insurance,2002-01-01
2015,10367721,2,"NEW ENGLAND NATURAL BAKERS, INC. EMPLOYEE STOCK OWNERSHIP PLAN","New England Natural Bakers, Inc.",Greenfield,MA,1301,2,,1,0,50,37,1300000.0,2899056.0,211657.0,,1966.0,116830.0,,311800,Manufacturing,2012-01-01
2015,113672395,2,ARTEL VIDEO SYSTEMS CORPORATION EMPLOYEE STOCK OWNERSHIP PLAN,Artel Video Systems Corporation,Westford,MA,18863617,2,,1,0,37,37,3613046.0,5568402.0,787290.0,0.0,0.0,1809407.0,,334310,Manufacturing,2014-01-01
2015,201998367,2,"WESTON & SAMPSON, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Weston & Sampson, Inc.",Peabody,MA,1960,2,,1,0,302,303,1285886.0,0.0,300000.0,,0.0,285886.0,,541330,Professional & Technical Services,2014-01-01
2015,203724403,2,VERTEX EMPLOYEE STOCK OWNERSHIP PLAN,Vertex,Weymouth,MA,2189,2,,1,0,216,183,18160000.0,22957610.0,1443002.0,,0.0,4338933.0,18160000.0,541330,Professional & Technical Services,2013-01-01
2015,204270900,1,PARAGUS STRATEGIC IT EMPLOYEE STOCK OWNERSHIP PLAN,Paragus Strategic It,Hadley,MA,1035,2,,1,0,46,41,0.0,0.0,,,,0.0,,541519,Professional & Technical Services,2015-01-01
2015,261697053,2,SCC AND INTEGRATED IT HOLDING CORP EMPLOYEE STOCK OWNERSHIP PLAN AND TRUST,Scc And Integrated It Holding Corp,Waltham,MA,24511703,2,,1,0,137,90,48020101.0,9798956.0,874178.0,0.0,0.0,22999252.0,48020000.0,,,2008-01-01
2015,311060347,1,STEVENSON & ASSOCIATES ESOP,Stevenson & Associates,Woburn,MA,18018804,2,,1,0,53,51,6762143.0,,304962.0,,9194.0,932433.0,,,,1989-01-01
2015,41078435,3,BELMONT SAVINGS BANK EMPLOYEE STOCK OWNERSHIP PLAN,Belmont Savings Bank,Belmont,MA,24782518,2,,1,0,119,102,10617680.0,4173097.0,239896.0,0.0,48630.0,2219951.0,,,,2011-01-01
2015,41110170,1,BOURNEUF CORPORATION EMPLOYEE STOCK OWNERSHIP PLAN,Bourneuf Corporation,Lynn,MA,19024402,2,,1,0,24,18,816717.0,0.0,0.0,0.0,0.0,53731.0,,423700,Wholesale Trade,1997-09-01
2015,41123740,3,BROCKWAY-SMITH COMPANY EMPLOYEE STOCK OWNERSHIP PLAN & TRUST,Brockway-Smith Company,Wilmington,MA,18871018,2,,1,0,108,93,5728442.0,,,,504332.0,328448.0,4669141.0,423300,Wholesale Trade,1976-01-01
2015,41174490,3,CHICOPEE SAVINGS BANK EMPLOYEE STOCK OWNERSHIP PLAN,Chicopee Savings Bank,Chicopee,MA,1014,2,,1,0,147,113,9418467.0,3926014.0,493453.0,,244325.0,380981.0,9275946.0,,,2006-01-01
2015,41203530,2,SPAULDING BRICK EMPLOYEE STOCK OWNERSHIP PLAN,Spaulding Brick,Wilmington,MA,1887,2,,1,0,38,24,7272770.0,876306.0,623464.0,,366361.0,654478.0,,423300,Wholesale Trade,1997-01-01
2015,412126830,2,BBN TECHNOLOGIES EMPLOYEE STOCK OWNERSHIP PLAN,Bbn Technologies,Cambridge,MA,2138,2,,1,0,718,269,995779.0,292.0,,,35.0,-7324.0,,,,2004-03-27
2015,41309690,4,FIDUCIARY TRUST COMPANY EMPLOYEE STOCK OWNERSHIP P,Fiduciary Trust Company,Boston,MA,21102289,2,,1,0,139,119,45037818.0,1756391.0,150000.0,,5673428.0,-3166741.0,44538495.0,523900,Finance & Insurance,1985-01-01
2015,41362840,3,GEORGETOWN SAVINGS BANK EMPLOYEE STOCK OWNERSHIP PLAN,Georgetown Savings Bank,Georgetown,MA,1833,2,,1,0,61,30,2702409.0,947212.0,87687.0,,19721.0,413861.0,,,,2005-01-01
2015,41366970,7,THE GILLETTE COMPANY EMPLOYEE STOCK OWNERSHIP PLAN,The Gillette Company,Boston,MA,2127,2,,1,0,1995,375,285283804.0,0.0,,,22454587.0,-57118830.0,282673315.0,332900,Manufacturing,1990-01-17
2015,41466100,3,BLUE HILLS BANK EMPLOYEE STOCK OWNERSHIP PLAN,Blue Hills Bank,Hyde Park,MA,2136,2,,1,0,148,158,34858848.0,21458854.0,1090769.0,,10327.0,4398781.0,34855848.0,522120,Finance & Insurance,2014-01-01
2015,41609810,4,MEETINGHOUSE BANK EMPLOYEE STOCK OWNERSHIP PLAN,Meetinghouse Bank,Dorchester,MA,2124,2,,1,0,28,23,589961.0,253187.0,89948.0,0.0,3187.0,99113.0,,,,2012-01-01
2015,41611080,2,MELROSE COOPERATIVE BANK EMPLOYEE STOCK OWNERSHIP PLAN,Melrose Cooperative Bank,Melrose,MA,2176,2,,1,0,22,21,3458872.0,2115703.0,116261.0,,,507792.0,,522190,Finance & Insurance,2014-07-01
2015,41682990,1,"NYE LUBRICANTS, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Nye Lubricants, Inc.",Fairhaven,MA,27190000,2,,1,0,141,93,4420727.0,0.0,,,714823.0,-676714.0,4420727.0,325900,Manufacturing,2001-01-01
2015,41728400,2,PILGRIM BANK EMPLOYEE STOCK OWNERSHIP PLAN,Pilgrim Bank,Cohasset,MA,2025,2,,1,0,29,27,2121723.0,1682232.0,92414.0,0.0,0.0,207370.0,,,,2014-01-01
2015,41810570,2,SAVOGRAN COMPANY EMPLOYEE STOCK OWNERSHIP PLAN,Savogran Company,Norwood,MA,2062,2,,1,0,11,,3041133.0,,,,,21198.0,,325500,Manufacturing,1988-01-01
2015,41866480,2,THE L.S.STARRETT COMPANY EMPLOYEE STOCK OWNERSHIP PLAN,The L.S.Starrett Company,Athol,MA,13311915,2,,1,0,599,399,7380927.0,2000.0,,,536110.0,-2233319.0,7378471.0,332210,Manufacturing,1994-07-01
2015,42041237,3,"CHANNING BETE COMPANY, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Channing Bete Company, Inc.",South Deerfield,MA,13730200,2,,1,0,184,119,25701930.0,4378203.0,1516952.0,,1356272.0,8087301.0,21126044.0,323100,Manufacturing,1996-01-01
2015,42044378,2,"WILLIAMS STONE CO. , INC. EMPLOYEE STOCK OWNERSHIP PLAN","Williams Stone Co. , Inc.",East Otis,MA,1029,2,,1,0,49,36,11490187.0,3320431.0,140785.0,,138736.0,-607865.0,,212310,"Mining, Oil & Gas",2005-01-01
2015,42079638,1,"HABERMAN INSURANCE GROUP, INC. 401(K) AND ESOP","Haberman Insurance Group, Inc.",West Springfield,MA,10891311,2,,1,1,25,18,1002738.0,,0.0,25958.0,74681.0,-8533.0,,,,1997-01-01
2015,42086300,2,FRASER ENGINEERING COMPANY EMPLOYEE STOCK OWNERSHIP PLAN,Fraser Engineering Company,Newton,MA,24609142,2,,1,0,102,60,128120.0,1990.0,118121.0,,118121.0,-1074343.0,,238220,Construction,2003-01-01
2015,42170946,2,"PAUL K. GUILLOW, INC. EMPLOYEE STOCK OWNERSHIP PLAN AND TRUST","Paul K. Guillow, Inc.",Wakefield,MA,18800329,2,,1,0,49,36,749011.0,0.0,33580.0,0.0,97510.0,-123797.0,,321900,Manufacturing,1986-11-01
2015,42188202,3,"WIREFAB, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Wirefab, Inc.",Worcester,MA,1607,2,,1,0,34,34,2715975.0,7040.0,150000.0,,30875.0,196465.0,,332610,Manufacturing,1991-01-01
2015,42224182,2,ADCOLE CORPORATION EMPLOYEE STOCK OWNERSHIP PLAN,Adcole Corporation,Marlborough,MA,1752,2,,1,0,137,13,7334.0,,7334.0,,334155.0,-576446.0,,334500,Manufacturing,1995-01-01
2015,42259905,4,COUNTRY CURTAINS EMPLOYEE STOCK OWNERSHIP PLAN,Country Curtains,Stockbridge,MA,1262,2,,1,0,350,247,7614179.0,3804879.0,333212.0,0.0,1097753.0,-4716868.0,7608965.0,454110,Retail Trade,1995-07-01
2015,42264013,3,"D.N. LUKENS, INC. EMPLOYEE STOCK OWNERSHIP PLAN","D.N. Lukens, Inc.",Westboro,MA,15811023,2,,1,0,33,21,2867480.0,0.0,136054.0,0.0,201677.0,7715.0,,424600,Wholesale Trade,1977-01-01
2015,42272126,4,"CAPE COD LUMBER CO., INC. EMPLOYEE STOCK OWNERSHIP PLAN","Cape Cod Lumber Co., Inc.",Abington,MA,2351,2,,1,0,86,83,6103199.0,5105120.0,709660.0,,,398079.0,,423300,Wholesale Trade,2014-01-01
2015,42274728,3,FEINGOLD & FEINGOLD INSURANCE AGENCY INC. EMPLOYEE STOCK OWNERSHIP PLAN,Feingold & Feingold Insurance Agency Inc.,Worcester,MA,1608,2,,1,0,27,19,1018858.0,,39498.0,0.0,99772.0,-163515.0,,524210,Finance & Insurance,1988-01-01
2015,42278461,3,"RUSSELECTRIC, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Russelectric, Inc.",Hingham,MA,2043,2,,1,0,420,288,6072598.0,0.0,159055.0,0.0,159055.0,2234059.0,0.0,335900,Manufacturing,2010-07-01
2015,42279997,4,THE COMREX CORPORATION EMPLOYEE STOCK OWNERSHIP PLAN,The Comrex Corporation,Devens,MA,14345068,2,,1,0,21,25,2834518.0,,190314.0,,,689286.0,,334310,Manufacturing,1997-07-01
2015,42298684,1,"THE MMR GROUP, INC. EMPLOYEE STOCK OWNERSHIP PLAN","The Mmr Group, Inc.",West Boylston,MA,15832115,2,,1,0,61,41,5900416.0,416.0,236906.0,,236906.0,700000.0,,339900,Manufacturing,1975-07-01
2015,42301242,3,"GOODY, CLANCY AND ASSOCIATES EMPLOYEE STOCK OWNERSHIP PLAN","Goody, Clancy And Associates",Boston,MA,2116,2,,1,0,117,46,1259040.0,0.0,76702.0,0.0,76702.0,-1606960.0,1259040.0,541310,Professional & Technical Services,1987-07-01
2015,42318619,2,TRO CORPORATION EMPLOYEE STOCK OWNERSHIP PLAN AND TRUST,Tro Corporation,Boston,MA,2110,2,,1,0,148,114,322250.0,0.0,11098.0,,12252.0,-204010.0,309658.0,,,2013-10-01
2015,42323460,1,"ECONOCORP, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Econocorp, Inc.",Randolph,MA,2368,2,,1,0,36,31,272971.0,,,,,0.0,,333200,Manufacturing,1991-07-01
2015,42324804,2,TECH-ETCH EMPLOYEE STOCK OWNERSHIP PLAN,Tech-Etch,Plymouth,MA,23604803,2,,1,0,516,462,11958852.0,0.0,480000.0,0.0,1807020.0,-658825.0,11779460.0,332900,Manufacturing,1999-03-01
2015,42347643,2,ABT ASSOCIATES INC. EMPLOYEES STOCK OWNERSHIP PLAN,ABT ASSOCIATES INC.,Cambridge,MA,021381192,2,2I2O2Q3H3I,1,0,3728,1925,121274242.0,136342.0,6042327.0,0.0,6030295.0,8983260.0,121137900.0,541600,Professional & Technical Services,1975-01-01
2015,42348065,2,JANIS RESEARCH EMPLOYEE STOCK OWNERSHIP PLAN AND TRUST,Janis Research,Woburn,MA,18012025,2,,1,0,107,72,7319771.0,,,,479582.0,2075901.0,,339900,Manufacturing,1999-01-01
2015,42372206,1,STREM CHEMICALS INC. 401K AND ESOP,Strem Chemicals Inc.,Newburyport,MA,19504019,2,,1,1,72,64,11904165.0,,88029.0,272868.0,199064.0,-372637.0,,325100,Manufacturing,2001-01-01
2015,42389826,4,"NEW ENGLAND CONTROLS, INC. EMPLOYEE STOCK OWNERSHIP PLAN","New England Controls, Inc.",Mansfield,MA,2048,2,,1,0,142,124,12891355.0,950.0,896400.0,0.0,417800.0,1160012.0,7868116.0,423990,Wholesale Trade,1986-01-01
2015,42399903,2,"THE BSC COMPANIES, INC. EMPLOYEE STOCK OWNERSHIP PLAN","The Bsc Companies, Inc.",Boston,MA,21271616,2,,1,0,141,46,434334.0,0.0,,,252677.0,-245535.0,418465.0,541330,Professional & Technical Services,1979-01-01
2015,42444641,1,"NATHAN SALLOP INSURANCE AGENCY, INC. ESOP","Nathan Sallop Insurance Agency, Inc.",Boston,MA,21144721,2,,1,0,18,16,3381735.0,,250000.0,,259180.0,296610.0,,524210,Finance & Insurance,2002-01-01
2015,42445292,2,"FRED C. CHURCH, INC. EMPLOYEES' STOCK OWNERSHIP PLAN AND TRUST","FRED C. CHURCH,INC.",Lowell,MA,01851,2,2O2Q,1,0,137,122,20946356.0,,400000.0,,417690.0,2685942.0,16127480.0,524210,Finance & Insurance,1975-01-01
2015,42453189,2,ARC/ARCHITECTURAL RESOURCES CAMBRIDGE EMPLOYEE STOCK OWNERSHIP PLAN,Arc/Architectural Resources Cambridge,Boston,MA,2116,2,,1,0,69,51,1598227.0,0.0,205000.0,,210609.0,-143987.0,,541310,Professional & Technical Services,1999-01-01
2015,42453227,3,"VISIDYNE, INCORPORATED EMPLOYEE STOCK OWNERSHIP PLAN","Visidyne, Incorporated",Burlington,MA,18035145,2,,1,0,41,18,4936.0,0.0,,,534.0,-534.0,,,,1988-10-01
2015,42460805,2,DANAFILMS EMPLOYEE STOCK OWNERSHIP PLAN,Danafilms,Westborough,MA,1581,2,,1,0,117,0,1577166.0,84388.0,,,,5039.0,,326100,Manufacturing,2003-11-01
2015,42471226,2,"AERODYNE RESEARCH, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Aerodyne Research, Inc.",Billerica,MA,18213934,2,,1,0,74,71,6578831.0,0.0,304001.0,0.0,161553.0,920901.0,,541700,Professional & Technical Services,1985-11-26
2015,42472856,2,JAMES MONROE CORP. ESOP,James Monroe Corp.,South Lancaster,MA,1561,2,,1,0,91,83,2330818.0,,225234.0,,272253.0,-53327.0,,339900,Manufacturing,1999-11-01
2015,42482120,3,CONCORD LUMBER CORP. EMPLOYEE STOCK OWNERSHIP PLAN & TRUST,Concord Lumber Corp.,Littleton,MA,1460,2,,1,0,202,97,7256104.0,0.0,,,641892.0,-436873.0,7248489.0,444190,Retail Trade,1996-04-01
2015,42488241,2,ADD INC. EMPLOYEE STOCK OWNERSHIP PLAN,Add Inc.,Boston,MA,2210,2,,1,0,146,0,273631.0,0.0,0.0,0.0,14470804.0,-14466793.0,0.0,,,1989-01-01
2015,42501424,2,B&B ENGINEERING CORPORATION EMPLOYEE STOCK OWNERSHIP PLAN,B&B Engineering Corporation,Georgetown,MA,1833,2,,1,0,20,19,710000.0,1395486.0,96563.0,,,539514.0,,334200,Manufacturing,2014-01-01
2015,42513930,3,F. H. CHASE INC. EMPLOYEE STOCK OWNERSHIP PLAN,F. H. Chase Inc.,Taunton,MA,27801070,2,,1,0,18,13,329312.0,23.0,,,,0.0,,,,2001-01-01
2015,42514329,3,"CENTRAL COATING CO., INC. EMPLOYEE STOCK OWNERSHIP PLAN","Central Coating Co., Inc.",West Boylston,MA,1583,2,,1,0,51,44,5253000.0,24959.0,355717.0,,346672.0,263689.0,,326100,Manufacturing,2004-01-01
2015,42517090,2,PHYSICAL SCIENCES INC. EMPLOYEE STOCK OWNERSHIP PLAN,Physical Sciences Inc.,Andover,MA,1810,2,,1,0,259,149,29596352.0,0.0,2492067.0,,3113168.0,-34633.0,28905566.0,541700,Professional & Technical Services,1988-07-01
2015,42547913,2,ATLANTIC PLYWOOD CORPORATION EMPLOYEE STOCK OWNERSHIP PLAN,Atlantic Plywood Corporation,Woburn,MA,18016208,2,,1,0,189,168,22294887.0,2725151.0,431529.0,,141421.0,5629861.0,22294887.0,423300,Wholesale Trade,2008-01-01
2015,42550058,2,INTERNATIONAL CARS EMPLOYEE STOCK OWNERSHIP PLAN,International Cars,Danvers,MA,1923,2,,1,0,271,181,3927439.0,523547.0,0.0,,164002.0,-9270.0,3813973.0,441110,Retail Trade,2000-01-01
2015,42552515,2,"HARTNEY GREYMONT, INC. EMPLOYEE STOCK OWNERSHIP PL","Hartney Greymont, Inc.",Needham,MA,24922822,2,,1,0,44,0,0.0,,,,113853.0,-66150.0,,,,1987-01-01
2015,42556035,2,LANDRY'S BICYCLES EMPLOYEE STOCK OWNERSHIP PLAN,Landry'S Bicycles,Natick,MA,1760,2,,1,0,87,65,947516.0,,,,,-101546.0,,451110,Retail Trade,2009-10-01
2015,42557451,3,DAVID CLARK COMPANY INCORPORATED EMPLOYEE STOCK OWNERSHIP PLAN,David Clark Company Incorporated,Worcester,MA,16150054,2,,1,0,251,214,90250000.0,5101544.0,1421308.0,,933690.0,9696240.0,90250000.0,339900,Manufacturing,2007-01-01
2015,42597651,1,"INTERNATIONAL DATA GROUP, INC. EMPLOYEE STOCK OWNERSHIP PLAN","International Data Group, Inc.",Framingham,MA,17014674,2,,1,0,1398,1015,30772976.0,71337.0,0.0,0.0,2461146.0,-9532142.0,30606358.0,511190,Information & Technology,1976-01-01
2015,42624147,5,"ELECTRO-TERM, INC. EMPLOYEE STOCK OWNERSHIP PLAN (ESOP)","Electro-Term, Inc.",Springfield,MA,1118,2,,1,0,59,30,1244173.0,,,,11230.0,76869.0,,423600,Wholesale Trade,2008-01-01
2015,42631963,3,"NEW ENGLAND BIOLABS, INC EMPLOYEE STOCK OWNERSHIP PLAN","New England Biolabs, Inc",Ipswich,MA,1938,2,,1,0,349,309,223504381.0,1328399.0,5303902.0,0.0,17372624.0,21922059.0,99807823.0,325100,Manufacturing,1985-10-01
2015,42637381,2,"QUIRK WIRE CO., INC. EMPLOYEE STOCK OWNERSHIP PLAN","Quirk Wire Co., Inc.",West Brookfield,MA,1585,2,,1,0,54,36,11243231.0,628841.0,655211.0,,510091.0,963122.0,,332610,Manufacturing,2003-01-01
2015,42699206,3,"PACKAGING CONSULTANTS, INC. EMPLOYEE STOCK OWNERSHIP PLAN & TRUST","Packaging Consultants, Inc.",New Bedford,MA,27451118,2,,1,0,11,10,216838.0,0.0,0.0,0.0,0.0,14523.0,,424990,Wholesale Trade,1990-02-01
2015,42717456,2,ATLANTIC FASTENERS EMPLOYEE STOCK OWNERSHIP PLAN,Atlantic Fasteners,Agawam,MA,10011068,2,,1,0,54,0,4708110.0,0.0,300075.0,,9190508.0,-6660605.0,,,,2005-01-01
2015,42718570,3,"SPECTRAL SCIENCES, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Spectral Sciences, Inc.",Burlington,MA,18033304,2,,1,0,55,39,4406971.0,176308.0,285335.0,,171424.0,-179179.0,,541700,Professional & Technical Services,1993-01-01
2015,42745179,3,"SYMMES MAINI & MCKEE ASSOCIATES, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Symmes Maini & Mckee Associates, Inc.",Cambridge,MA,2138,2,,1,0,157,146,4685033.0,687733.0,290396.0,,541424.0,-302729.0,4684933.0,541330,Professional & Technical Services,1988-01-01
2015,42745661,2,LESSARD TAYLOR COMMUNICATIONS INC EMPLOYEE STOCK OWNERSHIP PLAN,Lessard Taylor Communications Inc,Boston,MA,2210,2,,1,0,18,17,853715.0,,,,178406.0,-459240.0,,541990,Professional & Technical Services,1998-11-01
2015,42746512,2,"MULLEN ADVERTISING, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Mullen Advertising, Inc.",Boston,MA,21094308,2,,1,0,525,461,4207661.0,0.0,,,65327.0,171359.0,1880504.0,,,1983-09-01
2015,42759985,2,SHAWMUT DESIGN AND CONSTRUCTION EMPLOYEE STOCK OWNERSHIP PLAN,Shawmut Design And Construction,Boston,MA,21182436,2,,1,0,1235,740,175575247.0,50168888.0,6807620.0,0.0,18965782.0,12212871.0,167834595.0,,,1997-12-01
2015,42772059,2,"BARCLAY WATER TREATMENT CO., INC. EMPLOYEE STOCK OWNERSHIP PLAN","Barclay Water Treatment Co., Inc.",Newton,MA,2458,2,,1,0,153,105,5959544.0,5726575.0,385773.0,,38295.0,-2533041.0,5954637.0,325900,Manufacturing,2009-10-01
2015,42774191,2,LAMPIN CORPORATION EMPLOYEE STOCK OWNERSHIP PLAN,Lampin Corporation,Uxbridge,MA,1569,2,,1,0,45,28,5777334.0,3145676.0,405492.0,,232106.0,-291754.0,,333510,Manufacturing,2001-01-01
2015,42777442,3,CAMBRIDGE BANCORP EMPLOYEE STOCK OWNERSHIP PLAN,Cambridge Bancorp,Cambridge,MA,21383842,2,,1,0,284,195,17438322.0,1488.0,320000.0,0.0,606519.0,1427129.0,16451620.0,522110,Finance & Insurance,1986-01-01
2015,42793755,4,THE CADMUS GROUP EMPLOYEE STOCK OWNERSHIP PLAN,The Cadmus Group,Waltham,MA,24518727,2,,1,0,455,270,26000815.0,6781539.0,1070770.0,0.0,713298.0,2953310.0,26000815.0,,,2002-05-01
2015,42803764,2,"CHARLES RIVER ANALYTICS, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Charles River Analytics, Inc.",Cambridge,MA,2138,2,,1,0,138,131,16900000.0,14705000.0,1514480.0,,1768.0,2465000.0,16900000.0,541511,Professional & Technical Services,2012-10-01
2015,42804642,2,"REX CUT PRODUCTS, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Rex Cut Products, Inc.",Fall River,MA,2722,2,,1,0,67,55,2024016.0,1913638.0,385282.0,,17484.0,16936.0,,339900,Manufacturing,2008-01-01
2015,42821431,2,"TIGHE & BOND, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Tighe & Bond, Inc.",Westfield,MA,10855308,2,,1,0,264,243,10255860.0,0.0,930000.0,0.0,591365.0,901181.0,9309150.0,541330,Professional & Technical Services,1997-10-01
2015,42837729,3,"NELCO PRODUCTS, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Nelco Products, Inc.",Pembroke,MA,23591937,2,,1,0,45,32,7173665.0,3326514.0,540472.0,0.0,183958.0,1160945.0,,423600,Wholesale Trade,2004-08-01
2015,42880295,2,"WEB INDUSTRIES, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Web Industries, Inc.",Marlboro,MA,17524715,2,,1,0,490,357,112351483.0,658.0,2392230.0,0.0,5449824.0,36446045.0,111832380.0,322200,Manufacturing,1984-10-01
2015,42887710,2,"PRELLWITZ / CHILINSKI ASSOCIATES, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Prellwitz / Chilinski Associates, Inc.",Cambridge,MA,21391306,2,,1,0,73,43,3583764.0,2423057.0,212840.0,,39473.0,1153564.0,,541310,Professional & Technical Services,2006-01-01
2015,42895731,2,"WORCESTER MANUFACTURING, INC. ESOP","Worcester Manufacturing, Inc.",Worcester,MA,1605,2,,1,0,44,40,2794000.0,1791363.0,115952.0,0.0,8102.0,66506.0,,339900,Manufacturing,2012-01-01
2015,42925204,2,HARPOON BREWERY EMPLOYEE STOCK OWNERSHIP PLAN,Harpoon Brewery,Boston,MA,22102330,2,,1,0,182,161,39816856.0,51266078.0,1635723.0,,0.0,8176465.0,38909973.0,312120,Manufacturing,2014-01-01
